[ -36406, -38522, -46395, -42540, -49353, -52074, -50961, -46555, -46530, -53049, -52857, -46530, -26706, -15262, -20398, -29722,  ]
[ -38662, -42729, -47073, -35156, -37255, -45074, -44563, -44780, -49766, -51203, -48278, -39784, -26258, -20294, -27647, -33487,  ]
[ -32607, -34461, -51023, -59320, -58760, -53664, -48928, -45572, -49566, -54950, -52941, -36659, -17023, -20610, -31423, -34403,  ]
[ -24555, -33506, -57267, -74429, -79098, -68638, -52675, -39045, -34896, -31748, -29997, -18016, -11893, -24045, -36913, -34362,  ]
[ -26019, -36665, -62639, -77010, -76991, -70276, -61807, -53624, -43445, -33942, -25319, -16864, -18943, -28538, -34800, -35761,  ]
[ -24094, -21530, -47216, -66704, -81695, -85943, -71984, -51822, -45743, -53871, -52775, -47576, -38930, -38356, -39345, -36241,  ]
[ -26451, -20130, -23666, -21805, -33890, -66468, -81976, -70799, -59384, -59801, -75879, -90349, -84667, -61963, -46178, -32867,  ]
[ -42558, -34943, -39395, -37785, -22881, -31264, -68260, -69930, -76409, -89487, -111685, -123648, -107763, -64428, -46065, -32869,  ]
[ -50676, -51249, -55946, -48437, -34026, -40746, -59297, -56192, -51538, -81997, -108601, -125193, -100420, -58003, -56772, -45603,  ]
[ -52122, -55735, -55360, -38927, -32169, -27668, -21918, -5765, 294, -24979, -42074, -53289, -44449, -38343, -65022, -55841,  ]
[ -44861, -53267, -45234, -26214, -18551, -18294, -18149, -14872, -19382, -27873, -34665, -37812, -44624, -61254, -79743, -45260,  ]
[ -31974, -41498, -38015, -31718, -34288, -36743, -34803, -35280, -36699, -34526, -37103, -40506, -47673, -43903, -47882, -24049,  ]
[ -31163, -34426, -31091, -23489, -24401, -21788, -21127, -21508, -20656, -22154, -26153, -27252, -17657, -7486, -21889, -33159,  ]
[ -15532, -14659, -10380, -5041, -3480, -3485, -4456, -3792, -4466, -5010, -4869, 1027, 8752, 6108, -15816, -22831,  ]
[ 14115, 24410, 17484, 125, -24402, -36642, -39787, -43459, -48376, -48766, -36781, -23057, -20001, -11445, 18268, 22943,  ]
[ 27204, 50289, 39716, 22901, -31698, -46043, -55693, -61146, -66641, -64055, -45302, -27853, -24997, -11173, 34812, 48885,  ]
[ 37003, 65234, 48256, 24715, -22006, -30693, -34318, -41136, -45165, -37057, -18809, -354, -5893, -5944, 41361, 47867,  ]
[ 31888, 51373, 38067, 24520, -30775, -33864, -31664, -37380, -37967, -22821, -7497, 9525, 6226, 2215, 46317, 42125,  ]
[ 28205, 39607, 13838, 21893, -4646, -19224, -23608, -29368, -27528, -12823, -604, 6572, 6212, 6583, 51480, 43581,  ]
[ 24712, 28533, -5336, -3483, -16339, -35044, -39631, -29975, -28423, -22800, -17044, -9847, -6266, 4998, 49948, 42805,  ]
[ 26834, 39533, 32546, 19881, -19075, -41576, -30316, -24822, -15737, -6237, -1879, -634, -2716, 2448, 50634, 44860,  ]
[ 30899, 40537, 53341, 111966, 72475, -6536, -18290, -18432, -22391, -22692, -23434, -20139, -17034, -5465, 45919, 44060,  ]
[ 36536, 42735, 36354, 108551, 108580, 26731, -27992, -27444, -43877, -58815, -54093, -39898, -31607, -24721, 35981, 39079,  ]
[ 27617, 30231, 25817, 73908, 66035, -3682, -44215, -24464, -14480, -31315, -37683, -37527, -44108, -49217, 17701, 27434,  ]
[ 16110, 7794, -23637, 12742, 36104, 3943, -32687, -34034, -11722, 4891, 4385, -277, -23741, -37281, 35335, 41237,  ]
[ 12054, 1894, -47117, -36421, -10267, -7176, -18763, -20509, -16225, -14166, -18743, -5242, -1750, -2433, 51114, 47096,  ]
[ 18668, -3300, -59809, -62268, -51436, -47927, -44951, -33612, -24427, -30692, -35554, -28146, -28441, -19804, 33673, 33483,  ]
[ 16197, -5783, -48989, -54991, -50878, -47278, -44919, -35070, -33837, -42978, -39631, -33103, -29888, -15435, 23712, 24635,  ]
[ 20613, 2949, -25026, -23519, -18471, -21314, -23648, -23917, -27342, -26595, -24174, -18559, -9025, 1413, 34580, 29518,  ]
[ 14912, 5914, -7445, -5724, 207, 698, -2962, -5979, -7084, -2171, 547, 4379, 15598, 29810, 53570, 39895,  ]
[ -4374, -21291, -30364, -9999, 3949, -601, -11821, -11741, -10080, -9795, -8420, -3940, -4807, -13903, -16845, -19697,  ]
[ -1216, -25710, -51306, -20612, 20744, 31864, 18589, 12869, 12843, 19358, 23901, 25796, 15039, -1589, -17838, -31803,  ]
[ -5305, -34604, -62226, -34507, 12344, 34804, 29208, 27909, 24948, 32886, 37109, 29205, 17116, 671, -15210, -37924,  ]
[ -9489, -40865, -69621, -29711, 8804, 26394, 21373, 24854, 27585, 30276, 35187, 24420, 9623, -12457, -29202, -46680,  ]
[ -9769, -28269, -45383, -5457, 28218, 36483, 28231, 30555, 32863, 35020, 34290, 22768, 3715, -14273, -32137, -47887,  ]
[ -7660, -16401, -10433, 31166, 47727, 47847, 29927, 26459, 34593, 37503, 31356, 15704, -1266, -22459, -33611, -47674,  ]
[ -3948, -18219, 4224, 57989, 64841, 50932, 31518, 4916, 1026, 2568, 3268, -2000, -7589, -20700, -29177, -45019,  ]
[ -14815, -38241, -39455, 23590, 59219, 61521, 54417, 33680, 17454, 5379, -1546, -4455, -7798, -19854, -28803, -44511,  ]
[ -15112, -43943, -70182, -51240, -24583, 33933, 61043, 49225, 42298, 38216, 39546, 32752, 14610, -6364, -23329, -41475,  ]
[ -14240, -39741, -74369, -64668, -76602, -20871, 67732, 83039, 76734, 87582, 101297, 101198, 69814, 27211, -4638, -29942,  ]
[ -2, -12737, -32491, -28205, -33952, -4496, 61208, 57868, 34367, 62163, 98163, 115335, 88447, 36957, 9511, -12364,  ]
[ 37150, 43956, 27251, 12589, -2954, 12506, 40505, 32964, 10216, 8421, 35426, 55185, 51501, 32428, 22903, 7487,  ]
[ 55727, 72241, 58601, 44268, 30597, 25232, 26597, 29619, 20821, 11211, 20267, 24846, 29999, 34702, 27768, 14236,  ]
[ 36194, 42840, 42405, 40978, 37763, 36718, 35195, 33438, 32822, 28309, 31118, 34197, 38212, 39957, 32072, 12394,  ]
[ 11628, 3530, 5225, 1858, 845, 3165, 6311, 7229, 6760, 5026, 4999, 10917, 18097, 19373, 16496, 7379,  ]
[ -612, -11769, -5334, -811, 734, 2801, 3756, 6332, 6430, 5825, 6693, 13641, 20620, 24586, 15344, 5865,  ]
[ -33392, -55615, -38948, -7342, 10894, 17381, 13801, 13599, 13235, 17375, 21912, 19511, 7232, -4714, -18179, -22923,  ]
[ -44293, -73329, -63445, -23173, 15188, 25523, 11957, 8875, 9229, 12484, 18822, 20294, 14839, -2903, -31313, -36232,  ]
[ -44689, -76417, -68323, -38229, 9629, 27708, 17859, 14985, 14677, 14551, 16401, 20514, 14556, -7887, -37372, -50534,  ]
[ -45949, -78269, -60753, -39098, 3783, 21029, 13844, 18083, 20726, 16914, 10046, 10100, 4913, -8422, -34501, -54484,  ]
[ -37477, -55682, -30742, -12263, 14818, 15603, 5122, 6323, 10216, 12643, 14380, 13195, 4936, -8638, -33212, -54242,  ]
[ -29838, -47673, -15804, 15218, 36901, 42744, 28788, 17672, 17912, 19480, 22647, 19061, 8011, -5324, -29651, -53237,  ]
[ -24038, -44174, -24687, -2029, 28121, 47207, 44001, 25161, 10440, 7034, 7860, 5812, -2851, -12855, -33033, -52768,  ]
[ -31111, -51996, -35101, -36208, -20078, 21097, 39921, 17492, 5703, 7686, 5294, -5811, -18631, -25250, -39022, -53029,  ]
[ -43148, -59247, -31701, -52126, -79513, -33462, 25820, 24841, -5963, -8582, 5998, 9003, 896, -6123, -27478, -48625,  ]
[ -51695, -78545, -42612, -24478, -62376, -42894, 15004, 22259, -3612, -17294, -6194, 7302, 5444, 16, -17168, -38267,  ]
[ -32507, -43745, -15695, 18379, -6702, -22487, 15403, 19663, 13102, 13228, 31926, 41035, 30849, 21487, -1421, -26187,  ]
[ 235, -949, 10413, 13297, -3495, -11858, 12298, 23480, 29238, 24624, 26162, 29981, 28962, 29483, 9407, -14836,  ]
[ 28779, 44918, 39247, 29898, 22294, 18366, 22846, 27482, 28572, 30433, 22839, 19477, 19203, 23163, 4703, -14422,  ]
[ 38682, 53810, 48331, 42798, 38351, 35933, 35488, 37172, 37019, 37923, 34385, 25582, 6203, -2746, -8560, -10522,  ]
[ 21285, 31308, 31163, 30977, 29177, 28793, 29844, 32259, 31704, 29635, 23556, 11170, -10360, -25063, -26935, -17427,  ]
[ 11541, 14221, 11264, 10811, 10132, 10298, 10609, 10960, 9967, 10436, 8479, 1910, -8864, -10104, -11942, -6346,  ]
[ -26241, -35113, -14706, 9794, 15909, 533, -14582, -12165, -8057, -14150, -25667, -33240, -26469, -24599, -26763, -17894,  ]
[ -44993, -59169, -32668, 6351, 23522, 15209, -7585, -8988, -6257, -14652, -33138, -41002, -29547, -24362, -32283, -19391,  ]
[ -42076, -62919, -24263, 15449, 35874, 19635, -3609, -5148, -3626, -14972, -37503, -51451, -38805, -27507, -30609, -20451,  ]
[ -42147, -67074, -25016, 9762, 28123, 11886, -7031, -8271, -11788, -17629, -31563, -42015, -40962, -27542, -32789, -23601,  ]
[ -33617, -63219, -40372, -15265, 2484, -7706, -17104, -15799, -19981, -24241, -31228, -33917, -32528, -31213, -35736, -24758,  ]
[ -25931, -55346, -48522, -47724, -44572, -53199, -51697, -35308, -27557, -25534, -27316, -31840, -27133, -29836, -41591, -26215,  ]
[ -25410, -49655, -51220, -74572, -72815, -80605, -78310, -67171, -44635, -27097, -19013, -20423, -22546, -33201, -43573, -28233,  ]
[ -26690, -41227, -42576, -81856, -79786, -66544, -83006, -103710, -76309, -55290, -49031, -46418, -42415, -43372, -45266, -27939,  ]
[ -27430, -39561, -13504, -25445, -33056, -35940, -69650, -114545, -108060, -98164, -92945, -91367, -88780, -78669, -62173, -32094,  ]
[ -34788, -58261, -20697, 11632, 29397, 21737, -8868, -75220, -80773, -79540, -103051, -120258, -127728, -96184, -65036, -38766,  ]
[ -26870, -65373, -54681, -29108, -8308, -15516, -32318, -74381, -76092, -80360, -103105, -122806, -132816, -98569, -68990, -52086,  ]
[ -7442, -51487, -58326, -37244, -26466, -34969, -40837, -49844, -31020, -22122, -49916, -85848, -101396, -85262, -81125, -77525,  ]
[ 18452, -17334, -46048, -35780, -20420, -23136, -34670, -40598, -29049, -14289, -23394, -41786, -51311, -55760, -62849, -70259,  ]
[ 28284, 6869, -20928, -29136, -26282, -30021, -35529, -38048, -37338, -34093, -38419, -42688, -42401, -42940, -42059, -49828,  ]
[ 19291, 5219, -11816, -18550, -12963, -8395, -9776, -15528, -16634, -19459, -24441, -31094, -31450, -26483, -19221, -28476,  ]
[ 11556, 6195, 3301, -2098, 726, 6902, 10134, 7937, 6575, 3796, -262, -3716, -5707, 451, 1091, -9982,  ]
[ 15312, -426, -9414, -10237, -12167, -22031, -25870, -20729, -20589, -28026, -33701, -28582, -15126, -6432, -5149, 3295,  ]
[ 28973, 14211, -4921, -8618, -8371, -24696, -31825, -27288, -26694, -35103, -48328, -48536, -27960, -8041, 1151, 14735,  ]
[ 24648, 4382, -14848, -9749, -9453, -35220, -44715, -38870, -36989, -45590, -59416, -59610, -41887, -21137, -4307, 15233,  ]
[ 26359, 8733, -5588, -1650, -6576, -27325, -39200, -40272, -45745, -51008, -55679, -53672, -37596, -19103, 1417, 22002,  ]
[ 25530, -1030, -8678, -9516, -23098, -40593, -41924, -40811, -51885, -60979, -63602, -54791, -32446, -9912, 5063, 22199,  ]
[ 20752, -9739, -33601, -29185, -34998, -44440, -37969, -23714, -20276, -22709, -25140, -24719, -9521, 1456, 6026, 21534,  ]
[ 24877, 20864, -25, -27318, -51425, -53708, -60412, -53543, -39587, -24827, -15290, -9590, -2305, -231, 4378, 20859,  ]
[ 31266, 47997, 63375, 50567, -1728, -32236, -47592, -63789, -65252, -60904, -49058, -34192, -17662, -6054, 2946, 19379,  ]
[ 26992, 31457, 60367, 78048, 52614, 30228, -5830, -46496, -55459, -67773, -77575, -80992, -69556, -44514, -16417, 12232,  ]
[ 13330, -14026, -12666, 23770, 24406, 26864, 12234, -17912, -27517, -49740, -88439, -119130, -118405, -84538, -39379, 5148,  ]
[ -8407, -58214, -66669, -11283, 5899, 9661, -10017, -32581, -15868, 7632, -10314, -49250, -89693, -82601, -55384, -8092,  ]
[ -16634, -64913, -80666, -36105, -6187, 5470, -7622, -31157, -19578, 19447, 18150, -1919, -42948, -59654, -67137, -23568,  ]
[ 176, -28897, -60766, -42093, -29479, -14741, -16988, -30969, -34387, -21443, -7029, -13633, -41104, -73506, -96467, -45603,  ]
[ 4697, -16744, -39987, -38619, -41432, -43824, -48044, -48088, -42985, -35227, -31466, -37563, -53897, -77176, -90865, -46985,  ]
[ 4899, -12955, -30324, -27014, -24171, -22002, -20473, -20500, -20808, -20375, -18609, -23393, -38758, -57439, -75693, -35775,  ]
[ 2581, -6447, -14722, -13857, -11637, -11588, -12172, -14640, -17148, -20111, -19520, -15503, -22014, -31944, -36709, -24184,  ]
[ -18631, -31933, -15887, -13263, -21594, -27682, -21692, -21596, -24413, -28730, -21504, -12880, -13127, -11060, -15692, -17353,  ]
[ -40619, -60573, -45556, -38316, -51445, -50643, -44915, -48962, -54722, -57714, -47987, -25889, -15281, -19895, -40546, -37063,  ]
[ -47832, -79115, -57614, -49542, -59007, -67253, -68286, -70900, -73837, -72711, -57869, -28521, -15334, -17051, -50650, -48237,  ]
[ -49059, -76714, -69437, -68227, -67717, -76086, -76333, -81583, -83396, -77776, -61737, -32054, -23617, -25370, -52801, -49198,  ]
[ -50180, -75997, -61137, -52279, -60095, -60754, -62977, -70927, -77667, -73018, -55609, -31976, -25259, -31225, -56420, -49959,  ]
[ -45245, -67469, -74066, -42799, -16646, -19962, -36097, -47416, -52679, -50780, -43954, -37903, -35512, -41703, -62341, -50999,  ]
[ -36258, -47926, -50101, -39409, -2048, 8080, -21567, -41067, -52572, -54652, -48189, -42778, -45590, -46431, -63772, -52077,  ]
[ -35339, -50056, -55686, -39121, -1676, -10327, -16115, -6490, -18650, -34380, -38783, -42514, -43478, -43307, -63237, -50948,  ]
[ -39032, -62152, -67731, -43780, -11622, -31658, -61878, -51380, -35945, -48419, -60236, -63716, -59763, -53218, -64731, -50068,  ]
[ -50432, -64362, -61813, -65472, -54109, -52841, -75054, -62905, -57973, -79091, -102101, -101319, -70773, -49143, -59041, -43097,  ]
[ -72510, -82378, -72087, -71631, -61738, -56878, -67700, -59457, -72234, -94505, -109404, -107168, -80356, -65072, -82221, -54495,  ]
[ -93463, -109878, -94476, -87762, -78691, -71675, -61933, -48584, -44396, -48800, -62502, -73143, -75863, -72967, -91204, -55187,  ]
[ -56198, -81371, -71339, -62605, -56996, -55442, -51577, -50867, -58660, -59965, -62053, -68801, -74319, -72562, -85807, -51464,  ]
[ -34716, -68774, -75662, -83227, -87502, -90599, -86764, -80154, -76725, -70087, -70055, -69762, -61362, -34988, -34541, -30138,  ]
[ -21484, -50577, -62649, -62966, -61000, -61446, -60837, -59689, -58011, -57485, -56826, -50947, -37646, -31833, -52906, -51052,  ]
[ -7672, -17494, -21485, -18809, -14550, -12733, -14618, -16313, -17942, -18593, -15577, -5595, -3962, -17728, -41116, -47816,  ]
[ 11611, -726, -30527, -14923, -8126, -24949, -44900, -44935, -39544, -43685, -52285, -47319, -29602, -34476, -33033, -21225,  ]
[ 21729, 19280, -41581, -22105, -142, -13717, -44567, -55221, -53583, -60167, -71482, -58172, -31812, -32947, -28264, -27027,  ]
[ 27573, 36974, -26910, -9847, 23807, 11254, 1920, -10322, -15331, -23612, -35338, -26878, -5031, -5496, -283, -21041,  ]
[ 20215, 21002, -39723, -9571, 14525, -7965, -12421, -11800, -23781, -27034, -27552, -21726, -10394, -6087, -754, -26089,  ]
[ 19559, 16815, -37856, -17878, 801, -17031, -22757, -19074, -23671, -21724, -15427, -15722, -5795, -11380, -5552, -25406,  ]
[ 18827, 10278, -27938, -15277, -24467, -57241, -66384, -56179, -54209, -48750, -44013, -36329, -23320, -30403, -17457, -27228,  ]
[ 13959, 8973, -23390, 1582, 6117, -15595, -45734, -55273, -41858, -34511, -31331, -26727, -22055, -37358, -22651, -29067,  ]
[ 18838, 6174, -23051, 4875, 24189, 40591, -934, -50489, -48689, -51475, -49873, -44472, -46213, -55920, -29084, -29719,  ]
[ 20557, 19317, -18482, -10700, 14407, 66141, 49904, -20624, -35465, -51374, -56066, -63750, -72806, -70655, -30146, -29463,  ]
[ 18206, 14012, -25903, -27998, -24896, 40746, 44527, -4768, -11835, -15906, -21655, -44577, -67323, -66449, -27532, -30987,  ]
[ 27377, 7122, -62387, -69599, -69384, -32818, -22083, -33434, -19572, -7461, -14361, -42098, -62750, -51933, -24629, -35559,  ]
[ 34605, 23858, -71972, -81905, -70343, -56884, -58021, -60057, -46088, -24263, -23452, -39931, -46853, -37196, -24172, -39262,  ]
[ 41526, 19853, -82984, -107720, -100507, -92954, -88767, -83673, -67865, -59112, -57901, -61476, -56589, -48715, -27405, -24478,  ]
[ 31121, 24655, -46331, -66001, -52326, -39271, -33537, -37140, -32713, -36914, -38591, -32556, -18250, -10909, 470, 7296,  ]
[ 16987, 20130, -11511, -27849, -18946, -10037, -10320, -21278, -25788, -30455, -27387, -19623, -15512, -16319, -3214, 2821,  ]
[ 4900, 16827, 3925, -7965, -7301, -2710, -3305, -9584, -10742, -10801, -8375, -4912, -432, 11271, 23102, 24648,  ]
[ -13830, -44094, -22157, 13791, 44049, 43909, 32864, 26119, 24928, 26523, 27500, 22976, 6442, -11084, -30383, -17959,  ]
[ -24412, -56877, -30773, -4402, 13682, -3770, -20066, -32698, -34967, -34236, -25383, -16481, -21047, -31639, -63819, -38900,  ]
[ -32560, -55814, -23823, 14039, 29919, 790, -26341, -42185, -47521, -44580, -32512, -14496, -6292, -15254, -62555, -36315,  ]
[ -25749, -44325, -26350, 2466, 30784, 25110, 9236, -7434, -11165, -8605, 946, 8861, 3860, -1829, -41741, -24391,  ]
[ -14490, -13952, 11986, 17075, 12127, -14975, -42138, -54895, -57084, -52386, -42188, -28193, -21268, -15193, -45244, -25372,  ]
[ -24241, -22636, -4613, 27785, 44023, 19333, -30522, -70099, -85817, -84357, -73536, -61876, -52422, -37047, -58646, -26215,  ]
[ -32607, -53793, -67806, -51033, 6957, 48589, 35617, -4711, -44910, -65973, -71767, -69667, -67811, -50348, -66200, -29638,  ]
[ -27643, -47581, -79703, -111521, -73732, 1172, 32493, 36605, 30233, 25751, 15450, -3432, -24892, -34031, -61582, -30213,  ]
[ -31959, -42250, -40082, -70134, -39234, 8934, 5907, -6124, -4486, 21565, 54422, 74780, 58678, 29274, -28208, -18243,  ]
[ -13545, -23899, -17439, -29685, -21826, 4809, -5342, -51246, -86510, -87885, -57310, -27401, -6449, 2931, -23688, -6128,  ]
[ 22390, 40006, 46924, 21038, -6687, 2698, 12787, 17048, -1670, -42522, -77121, -88159, -60946, -28999, -28618, -7011,  ]
[ -466, -47, 6850, 9308, 1774, 8343, 14948, 36227, 44833, 27196, -11111, -34934, -27863, -4790, -10104, 8103,  ]
[ -26879, -55125, -73489, -73636, -68528, -60129, -53382, -41725, -31085, -24181, -28677, -37026, -40577, -40255, -50035, -18793,  ]
[ -12939, -29910, -51937, -73464, -90978, -102217, -98373, -87435, -76495, -67836, -69176, -72677, -73575, -68423, -63873, -18904,  ]
[ 5680, 5328, -9368, -17625, -23031, -25120, -25671, -22797, -17776, -13779, -13504, -17680, -20977, -13187, -5609, 10081,  ]
[ 2544, 7791, -280, -1944, -2736, -2621, -6004, -9383, -10263, -6563, -5383, -9635, -15014, -9703, -13177, -2546,  ]
[ -23821, -15756, -3618, -17124, -19578, -16672, -15802, -18186, -22972, -19383, -5080, 3275, -4814, -1388, 9930, -173,  ]
[ -17960, -14176, 394, -22189, -23047, -10707, -11281, -12828, -16889, -8635, 6932, 11803, 3372, 8874, 20343, 4306,  ]
[ -15602, -17169, -9998, -34847, -23515, 6720, 9018, 6870, 4741, 13631, 26055, 22475, 7424, 5426, 15648, -144,  ]
[ -19372, -21442, -14162, -36039, -22297, 7430, 6112, 6917, 14638, 24634, 25718, 21629, 6715, -3423, 6588, -5324,  ]
[ -18164, -19293, 490, -12540, -2346, 13977, 6201, 4171, 13280, 21967, 22815, 16342, 6928, 5178, 11787, -4800,  ]
[ -14579, -29421, -15354, -7608, 7382, 31426, 33861, 31801, 35913, 36261, 34372, 26446, 15079, 11113, 15018, -4335,  ]
[ -13717, -17102, -17100, -22365, -23278, -3706, 11860, 18286, 20257, 18551, 18413, 16157, 8676, 11614, 14744, -2855,  ]
[ -19789, -27444, -22359, -20312, -44937, -42532, -6718, -2188, -8099, -2225, 1860, 5061, 7202, 13859, 17920, -2381,  ]
[ -21969, -27684, -18538, -30393, -81795, -83023, -16391, 9627, -17737, -28935, -18302, 1458, 11204, 19464, 17984, -1136,  ]
[ -23220, -21242, 1136, -21020, -89289, -113700, -23529, 31674, 23161, 4280, 5943, 17109, 12662, 9217, 13630, 2094,  ]
[ -22762, -11719, 19101, 8561, -40622, -64748, -8705, 29294, 33282, 27329, 42169, 58673, 48224, 25629, 25960, 11002,  ]
[ -10210, -3451, 15550, -446, -15985, -17638, 9835, 16601, 12916, 7256, 18032, 37539, 37160, 31329, 39358, 23469,  ]
[ 8452, 18407, 35820, 23297, 13167, 8230, 16283, 25170, 17826, 9134, 5272, 15702, 20571, 29957, 34080, 17194,  ]
[ 147, 9648, 35787, 45490, 45197, 40217, 38201, 38539, 35003, 29902, 31370, 36617, 33215, 34646, 27070, 8441,  ]
[ 1662, 3214, 23880, 33201, 30114, 26287, 26055, 29191, 28002, 28236, 30013, 34057, 30765, 23270, 19984, 8504,  ]
[ 1564, 354, 9015, 15916, 13928, 9874, 7564, 10286, 9579, 10751, 12664, 18461, 21896, 22648, 16276, 5941,  ]
[ -42847, -67544, -43490, -18665, 20639, 36869, 40840, 41497, 42067, 43684, 42769, 29101, 11793, -2015, -30281, -25914,  ]
[ -64774, -105120, -82438, -57419, -6268, 7682, 8285, 9483, 12173, 8711, 9426, -3893, -21698, -42783, -82350, -55295,  ]
[ -77489, -121042, -82879, -43603, 581, -16441, -33462, -39190, -37185, -35112, -23566, -12892, -23471, -43654, -90756, -65455,  ]
[ -72143, -102981, -67759, -40742, 13533, 11758, -1650, -8788, -7557, -2106, 8548, 16774, 4976, -24734, -75095, -58159,  ]
[ -56035, -69213, -36004, -29404, -17162, -14595, -17695, -24132, -24883, -15447, -1926, 4989, -2294, -27699, -72495, -57726,  ]
[ -52868, -63748, -27146, -13992, -1088, -15026, -41779, -53486, -52548, -42401, -29067, -21294, -28438, -40319, -80784, -57278,  ]
[ -51534, -79795, -82601, -81317, -46324, -8683, -17519, -43840, -61123, -66289, -57458, -51029, -51766, -57073, -89844, -60014,  ]
[ -53008, -75876, -97122, -133527, -140656, -75075, -20344, -5062, -6687, -13327, -24480, -42048, -60234, -69475, -95072, -62358,  ]
[ -66627, -83089, -79834, -96640, -99384, -62047, -27728, -30456, -12139, 13500, 29751, 24493, 8423, -19464, -68328, -48669,  ]
[ -59627, -78233, -65784, -74555, -71311, -51149, -21389, -60566, -76517, -76201, -40790, -13341, 5149, -1250, -44897, -30535,  ]
[ -7942, 7474, 37530, 20106, -17073, -26777, -2874, -11736, -30344, -60484, -70191, -70383, -47603, -19321, -44963, -27855,  ]
[ 12027, 35313, 67304, 77117, 62835, 58912, 67493, 74222, 77791, 63957, 27330, 6817, 2843, 24434, -9467, -9117,  ]
[ -2487, -3957, 984, 7977, 13810, 22070, 30668, 33574, 34696, 37950, 27693, 19188, 13016, 12299, -22487, -18112,  ]
[ -6982, -20200, -41184, -58610, -65756, -63638, -54423, -39126, -31694, -29607, -32374, -31432, -25816, -20096, -24816, -9901,  ]
[ -2765, -10195, -22068, -34159, -39595, -41777, -37305, -29711, -25473, -23709, -24259, -22712, -16297, -8787, -10093, 6279,  ]
[ 6624, 10701, 3314, -1964, -899, -2070, -2917, -4869, -6547, -5301, -4651, 494, 1350, 3288, -5930, 4417,  ]
[ -55681, -65088, -49079, -22439, 1183, 3035, -766, -4401, -3216, -3784, -2796, -7570, -11390, -29775, -54802, -33700,  ]
[ -68262, -75981, -56861, -18468, 8907, 15678, 9642, 6125, 4300, -454, -2049, -640, -5363, -27875, -60859, -42524,  ]
[ -58593, -66664, -52822, -11509, 21321, 19884, 21192, 21041, 19180, 14404, 12946, 15829, 8572, -17770, -61537, -45101,  ]
[ -63579, -68599, -61068, -32536, 7748, 8350, 9149, 7116, 8465, 15606, 21974, 20943, 10173, -23242, -73578, -51585,  ]
[ -57421, -46299, -35639, -14855, -4074, -11028, -19329, -23994, -24271, -17865, -11145, -11378, -19183, -41302, -77763, -52390,  ]
[ -50806, -44130, -40650, -33140, -18241, -17811, -29013, -35961, -39394, -39415, -36082, -36648, -37687, -51455, -83497, -53117,  ]
[ -48222, -53291, -62749, -56283, -28253, -4336, -3777, -20320, -25579, -27114, -26937, -28890, -35224, -55354, -87656, -54683,  ]
[ -50208, -41301, -74417, -91799, -53398, -16270, 470, -16088, -23414, -14477, -14831, -22529, -31495, -51016, -81697, -53090,  ]
[ -56215, -40920, -57060, -65542, -53455, -16735, 3019, -7345, -32007, -39316, -34030, -24206, -18952, -34537, -70634, -44969,  ]
[ -52867, -32931, -42535, -44659, -56304, -36602, 3850, 589, -6568, -20664, -26729, -27207, -28777, -34285, -61503, -36009,  ]
[ -32252, -6765, -11155, -28265, -70036, -84541, -56538, -41734, -24957, -35122, -40201, -46714, -42984, -32986, -53365, -32059,  ]
[ -17370, -1746, -17327, -21445, -32842, -42331, -39986, -35754, -16500, -4521, -9914, -22517, -25571, -8126, -35085, -20923,  ]
[ 19225, 25360, 8495, -4243, -4262, -1833, -85, 1817, 8627, 10589, 10209, 5718, 9817, 15683, -11130, -8395,  ]
[ 33691, 42069, 25500, 8938, 8149, 11483, 15274, 18571, 18921, 16348, 17777, 22739, 28952, 30470, 12231, 10937,  ]
[ 18277, 22317, 8765, -4611, -7336, -7622, -6450, -7967, -8680, -9056, -6795, -1664, -1176, -3607, 2273, 6823,  ]
[ 11409, 16723, 10107, 5145, 3997, 3813, 5043, 3607, 2594, 998, 928, -1155, -2659, 994, 5943, 1243,  ]
[ -3467, -5596, -1106, 1963, 3478, -1467, 10371, 18239, 15490, 13004, 18074, 13869, -238, 2167, -4108, -5249,  ]
[ -10458, -12593, 752, -4635, -9439, -8497, 2341, 10221, 8124, 5920, 12173, 7823, -5094, -11685, -19593, -7999,  ]
[ -10421, -11461, 443, 3553, 926, -2045, -416, 4943, 9535, 11699, 15885, 11667, 1249, -12185, -32867, -10330,  ]
[ -11286, -6597, 5897, -10855, -18063, -6659, -3150, -4762, 3328, 9441, 13489, 14675, 5766, -4717, -28014, -7326,  ]
[ -7569, 348, 4527, -16661, -37120, -26185, -17132, -20408, -12580, -4234, 2303, 5859, -643, -4470, -28321, -6320,  ]
[ -10599, -14469, -30478, -38808, -36718, -31724, -22374, -14446, -9692, -5452, -1176, -3964, -10015, -7806, -24861, -5030,  ]
[ -2602, -3134, -41143, -79605, -78486, -56096, -39326, -18899, -10574, -4251, -1733, -6289, -11075, -9920, -25940, -5479,  ]
[ -2375, 4512, -29357, -71016, -84361, -79781, -72433, -42909, -25980, -17789, -11234, -13922, -12373, -3213, -22822, -6871,  ]
[ -9434, -3543, -13858, -22541, -57622, -73940, -63235, -41944, -23754, -31074, -33530, -30056, -19896, -7939, -24307, -6336,  ]
[ -4782, 3849, 2207, -2065, -30009, -89701, -63813, -16044, 291, -23107, -40620, -49045, -34942, -25083, -34310, -7961,  ]
