[ -8186, -6392, 45127, 56614, 6032, -12335, -4284, 10573 ]
[ 25216, 36251, 37827, 74505, 58249, 45336, 33310, 29258 ]
[ 40194, 54770, 27256, 47307, 63661, 56051, 30701, 28855 ]
[ 52711, 44424, 24035, 24404, 27170, 28012, 20590, 41353 ]
[ 30765, -2817, -2894, -3527, 11979, 34033, 28709, 25092 ]
[ 52707, 12672, -8983, 9214, 7607, 24854, 35647, 20189 ]
[ 63074, 62902, 18553, 18298, 20244, 51901, 56017, 27993 ]
[ 87249, 54433, 47247, -19829, 10160, 1794, 15002, 39029 ]
[ 87162, 106968, 80514, 88452, 23758, 9499, 42045, 54214 ]
[ 19734, 44250, 48680, 77181, 59584, 17551, 38793, 63351 ]
[ 37442, -27184, -34777, -44575, -20609, -7853, 1500, 35788 ]
[ 60543, 33872, 19513, 11666, 8344, 12190, 28419, 46510 ]
[ -14562, 7507, 19522, -15712, -13192, -22094, -11100, -1337 ]
[ -14830, -4290, -1919, 15015, 28146, 20345, 10979, 3688 ]
[ -28847, -38194, -24675, 23464, 23268, 37890, 27375, 11781 ]
[ -13196, -35918, 14468, 32339, 20775, 26435, 10059, -8009 ]
[ 7816, 6328, -6791, 6019, 40362, 46448, 26676, -13673 ]
[ 3343, -19922, 7119, -3198, 40352, 31830, 44524, -1104 ]
[ 851, -7668, -24060, -21825, 8274, 73, 32147, 6116 ]
[ 7524, 11401, 30172, 26591, 29265, 28152, 28237, 32949 ]
[ -6915, -13970, 4025, -26832, -25892, -8732, -1994, -7194 ]
[ 4486, -14930, -11888, -25446, -12087, 7416, 307, -11367 ]
[ -512, -13353, -2670, -17513, 5210, 27374, 10632, -10303 ]
[ 478, -13580, 65575, -13346, -23384, -13439, -23628, -21675 ]
[ -12641, -16375, 91953, 67933, 38724, 12189, -29912, -21734 ]
[ -7078, -41841, 17186, 20169, 53370, 30853, 9456, 4910 ]
[ 19841, -60, -10450, -816, 13923, 5417, 73, 19919 ]
[ 21863, -21856, -14948, -16489, -17849, -30023, -12464, 38289 ]
[ 22228, 17825, 11518, 8083, 317, -3506, -15677, -2442 ]
[ 27021, 21553, -15865, -21615, -30316, -30409, -33711, 2424 ]
[ 28121, 5924, -14014, -8353, 5698, -8736, -24704, 1468 ]
[ 49411, 66309, 34898, -21353, -16860, -10908, -2565, -2553 ]
[ 66641, 122415, 109295, 55648, 28910, -29825, -51279, -28492 ]
[ 10389, 45231, 22820, -8828, 40052, -15324, -56153, -35349 ]
[ -2785, 4576, 35038, 36441, 49781, 68617, 19359, -8664 ]
[ -512, 60418, 56281, 44322, 39704, 34216, 2997, -4993 ]
[ 12411, 15272, -8758, -54734, -39328, -13594, -7737, 7097 ]
[ 12112, 19365, -247, -23525, -14041, 17872, 21895, 12966 ]
[ 12127, 8902, -42371, -43990, -8778, 6712, 6329, 10670 ]
[ 41553, 68883, 16650, -57538, -55247, -35797, -15805, 13476 ]
[ -4737, 49742, 69199, 38092, 12969, 2566, -9729, 21867 ]
[ -48677, -72363, -40810, -42618, -3450, -7524, -45006, -2704 ]
[ 7309, -28042, -47630, -51651, -18674, -30526, -3605, 18186 ]
[ -11355, -45365, -24249, -28951, -26568, -19518, 9791, 20083 ]
[ 3839, 5333, 1608, -34165, -14075, -3640, -5979, 6519 ]
[ -4191, 9014, 33261, -5888, 15729, 30378, 18695, 3515 ]
[ 4707, 24401, 57000, -20066, -29811, -9853, -130, 1946 ]
[ 10124, 16752, 45720, 9839, -4019, -20645, -13297, 683 ]
[ -2338, 28168, 11105, 28416, -1899, 15861, 17567, 19034 ]
[ 7522, 11125, 10402, 14842, -19337, -17294, -15399, 12810 ]
[ 39344, 24353, 32394, 22702, 732, 4698, 27200, 34606 ]
[ 27080, 5189, 23648, 24130, 27005, 50364, 45046, 33450 ]
[ 674, -6798, -37375, -36351, -34381, -33055, -27250, 470 ]
[ 5779, -37956, -60409, -15466, -12404, -24205, -20865, -2733 ]
[ 2668, -52726, -75871, -12188, -515, -9729, -1364, 4250 ]
[ -16122, -65582, -92961, -77444, -23909, -34075, -6277, 17252 ]
[ -15119, -2010, -73493, -30651, -32573, -54492, -11448, 16274 ]
[ -42409, 1562, -71661, -40134, -23979, -60240, -32833, -22966 ]
[ -54153, -65283, -39537, -24970, -24461, -21043, -20108, -15746 ]
[ -16198, -936, -21838, -17563, -20322, -9888, -17509, -17170 ]
[ 6445, 18368, 10548, -19939, 5864, 13511, 14932, 15751 ]
[ 8571, 7756, 14486, 1027, 5750, -2309, 790, 8598 ]
[ 16713, 11203, 15118, -11852, -3632, 6466, 15654, 15263 ]
[ 14576, -749, 63209, 5676, -17943, -5140, 2425, -5300 ]
[ 28359, -6363, 8157, 77136, 56102, 73364, 56011, 25607 ]
[ 40973, 4890, 15176, 25772, 16024, 5631, 42094, 39628 ]
[ 13015, -27069, -45455, -50501, -61722, -30807, 13759, 23844 ]
[ 5639, 4628, 2848, 1748, 3777, 24287, 26178, 11771 ]
[ 11873, -3085, 17732, 34291, 4944, -16050, -9972, 8739 ]
[ 36213, 29233, -7831, -8534, -25733, -48266, -39982, 16441 ]
[ 17561, 29689, 37919, 50474, 22368, -13531, -22204, 9117 ]
[ 34155, -22166, -38519, 25899, 52114, 41909, 25481, 28786 ]
[ 49873, 47354, 42787, -7283, 568, -15973, -21873, -3541 ]
[ -9411, -6733, -15360, -39233, -42656, -51756, -62177, -36039 ]
[ -29426, -39052, -38011, -47341, -47926, -46973, -56786, -19112 ]
[ -17438, -15878, -30038, -33143, -36119, -52172, -50501, -30053 ]
[ -3947, -6558, 3916, 13319, -272, 1970, -6320, -4437 ]
[ 6067, 12293, 2283, -17705, -40771, -31478, -25133, 2841 ]
[ 6115, -7447, -8429, -784, -4168, -20064, -23306, 1 ]
[ 6134, -1256, -25888, -39742, 1662, 7648, 6235, 21646 ]
[ 9067, 60840, 101479, 56203, 31524, -6578, -20689, 11030 ]
[ -16992, 43, 12333, -10472, 12054, -13548, -47568, -15202 ]
[ -25145, -8738, -13288, -19020, -16582, -20672, -34724, -10613 ]
[ -39280, -17369, -11995, -17908, -17442, -9255, -17702, -10422 ]
[ 1905, -24625, 29099, 55930, 33299, 5633, -9259, -17617 ]
[ 31559, 2050, 3778, 24386, 2189, -24923, -39140, -11225 ]
[ 28994, 26453, 69123, 62274, 14583, -13319, -23133, -15203 ]
[ 9200, -50418, -6837, 66806, 57244, 36686, 15552, -3164 ]
[ 40479, -4586, -29036, 15583, -6200, 624, 481, -16551 ]
[ 30174, 36628, 46362, 51264, -13592, -4116, 2493, -9887 ]
[ -9039, -19024, -20188, -12417, -33451, -14634, -26188, -13518 ]
[ 7619, 2495, -17844, -11112, -6085, -4485, -5664, 6851 ]
[ -1759, 36868, 9835, -19841, -15581, -1411, 9934, 10671 ]
[ -34826, 16486, 17796, -1210, 27270, 51357, 38927, 3084 ]
[ -39926, -18633, 36071, 18390, 22167, 43935, 35579, 8727 ]
[ -46325, 42150, 34749, 51363, 12816, 16257, 7842, 3038 ]
[ -57843, 37357, 35022, -14850, 39542, 21164, 13316, -5963 ]
[ -48428, -36437, 13438, -17935, 46791, 42629, 34446, -1715 ]
[ 23722, 41805, 71562, 72188, 98435, 74074, 64153, 35909 ]
[ 67582, 90290, 109885, 102518, 101605, 84831, 61993, 32567 ]
[ -11399, -3163, -703, -19608, -27204, -23354, -17082, -17808 ]
[ -20006, -22735, -19205, -57457, -56451, -37582, -17045, -19139 ]
[ -24168, -32929, -42470, -60398, -59829, -43109, -29478, -21323 ]
[ -35051, -22726, -7205, -45323, -25358, -11606, -26427, -20496 ]
[ -27296, -34640, -24995, -12605, -26885, -16169, -34036, -27552 ]
[ -22038, -63790, -43169, -36859, -47042, -24773, -37582, -35241 ]
[ -32578, -50665, -69454, -62743, -49274, -45949, -20683, -14089 ]
[ -48449, -50336, -56868, -56175, -55273, -55384, -46216, -21449 ]
[ -2740, 38160, 44792, 51810, 46040, 43330, 20021, -10409 ]
[ -8846, 34030, 48333, 51791, 37811, 45185, 28274, 13259 ]
[ -19724, 11290, 6596, 38976, 25464, 6848, 6865, 3400 ]
[ 4644, 38351, 53341, 92405, 53359, 52148, 46437, 15854 ]
[ 38657, 118871, 72828, 79906, 103853, 83474, 67108, 14076 ]
[ 45391, 99260, 101614, 91013, 119325, 102183, 99946, 44568 ]
[ 1369, 88017, 67191, 42275, 75084, 64111, 60938, 34087 ]
[ -18444, 41398, 67854, 50272, 56972, 55253, 53749, 57562 ]
[ -10330, 26892, 25247, 61336, 51398, 42613, 26146, 11029 ]
[ -17011, -18427, -18282, 35302, -1280, -6505, -12063, 16526 ]
[ -16246, -39525, 2628, 85679, 40648, 5442, -9555, 17182 ]
[ -27335, -25268, -1171, 37776, 66741, 49849, 56330, 47661 ]
[ 27853, 60209, 7508, 48285, 57898, 37057, 66211, 64174 ]
[ 36150, 102936, 88974, 75838, 77956, 50631, 55136, 61636 ]
[ -68215, 5808, 14380, 5237, 14016, 25924, 13084, 23534 ]
[ -71701, -6645, 1903, -4485, 1081, 23385, 13655, 14324 ]
[ -10719, 456, 1089, -17459, -5861, -4484, 9351, -1962 ]
[ -4495, 16412, 14400, 23375, 25600, 21779, 29086, -2626 ]
[ 6735, 15500, 18354, 22970, 36156, 40911, 41102, 6620 ]
[ -24800, 18503, 42749, 19551, 5888, 11857, 10645, -1894 ]
[ -16405, 973, 27762, 43688, 37249, 54230, 49324, 14274 ]
[ 7778, -40936, -34042, 11181, -4272, 23383, 55438, 26808 ]
[ 26380, -16661, -36870, -38892, -26239, -2538, 34277, 21763 ]
[ 49272, 50862, 42635, 36946, 36941, 43629, 43711, 27284 ]
