[ -13689, -12371, -15757, -8846, -14553, -12413, 9136, -11154 ]
[ -2511, 7349, 13396, 29165, 35296, 35533, 42170, -19434 ]
[ 24912, 46232, 16224, 782, 13775, 33665, 55788, 326 ]
[ 4413, 37612, 35751, -9560, -37732, -34616, -9798, -28914 ]
[ -36420, -25231, 32736, 32403, -12316, 20280, 21341, -19904 ]
[ 38414, 23556, 35886, 88652, 57690, 52995, 64298, 21713 ]
[ 47346, 37603, 17552, 25500, 41785, 48121, 58548, 27116 ]
[ 73590, 68267, 45499, 44481, 50704, 59616, 49816, 32808 ]
[ -18414, -9495, 39336, 82178, 62564, 46612, 29369, 1170 ]
[ -45729, -72721, 133, 67782, 34581, 13284, -10904, -8388 ]
[ -63494, -99725, -14726, 70560, 54771, 25219, -5677, -1882 ]
[ -63129, -115019, -97401, 39575, 36324, 20671, 17831, 6856 ]
[ -37224, -86862, -147978, -69410, -83467, -49499, -12770, -3243 ]
[ 43967, 72515, 70435, 82299, 44599, 71409, 61191, 39492 ]
[ 30990, 79049, 82975, 84906, 73516, 87974, 25769, 10744 ]
[ -4216, 18035, -13210, -10831, -11567, -26817, -47473, 5940 ]
[ 13830, 16143, -11233, -14664, -526, 629, 2282, 19060 ]
[ 26577, 34527, -15848, -28773, -10673, 3079, 11704, 19860 ]
[ 28399, 29375, -41079, -47620, 25062, 48594, 43523, 31356 ]
[ 46634, 77596, 19283, -80885, -15464, 24095, 30583, 25817 ]
[ 63178, 128271, 150209, 37194, 27152, 4242, -29253, 4187 ]
[ 9165, 234, 66970, 29167, 37405, 37816, -4783, -9751 ]
[ 26226, -3070, 3836, 11049, 23840, 39134, 40871, 31115 ]
[ 32655, 35824, 36864, 26025, 22800, 12203, 19394, 37805 ]
[ 11599, -5264, 36450, 48309, 17615, 636, 21041, 7178 ]
[ 26416, 18022, 2884, -13427, -41531, -28462, 9229, 1930 ]
[ 13788, 27605, 61196, 40819, -2712, 11715, 16497, -6984 ]
[ -24837, -96668, -23545, 33450, 65078, 68785, 38593, 13827 ]
[ 42467, -9103, 8980, -39191, -26038, -16981, -5967, -13630 ]
[ 888, 16812, 13224, -22648, -39744, -64653, -26945, -1434 ]
[ -35110, -10588, -1911, -16078, -3972, -16397, -5609, 11642 ]
[ -24248, -31184, -18122, -13905, -16252, -41314, -30699, 15299 ]
[ -3374, -6574, -20035, -10196, 4328, -9102, -23784, -21820 ]
[ 17508, 1489, -15217, 30731, 30722, 6417, -6172, -4831 ]
[ 19678, 25607, 46197, 65775, 61984, 40737, 19496, 6868 ]
[ -25510, -11974, 79287, 77050, 71542, 36024, 11573, 8787 ]
[ 15535, -15101, 14576, 113030, 85986, 51467, 46605, 22402 ]
[ 42976, -21231, -5950, 63389, 51765, 49711, 77787, 33773 ]
[ 22259, -26484, -35642, -20416, -11556, 24922, 35634, 22154 ]
[ 30597, 54427, 39968, 40167, 32255, 39299, 31450, 14810 ]
[ -1619, 8365, 5431, -3547, 2003, -3671, -23684, -11668 ]
[ -14829, 7414, 46868, 22074, 26315, 12232, -28171, -15176 ]
[ -15792, -7430, 33811, 17776, 34615, 21221, -5884, -1714 ]
[ -39215, -34304, -55662, -63651, -49477, -37153, -48959, -30250 ]
[ -42111, -53446, -80951, -86561, -93204, -41757, -50419, -41881 ]
[ 11862, -40628, -40909, -1771, -36180, -14167, -57836, -55691 ]
[ 30077, -10975, -7515, 32095, 2795, 288, -17979, -37495 ]
[ 32884, 10976, -8578, 559, -5965, -6061, -4357, -12403 ]
